,Headline,Target
2131,"“‘Monkeypox’ is only circulating in countries where the Pfizer vaccine has been distributed and is being used to advance a Technocratic Great Reset.""",false
2132,"“Three doctors from the same hospital ‘die suddenly’ in the same week,” after the hospital mandated a fourth COVID-19 vaccine for employees.",false
2133,"Dr. Birx ""changes tune on"" COVID-19 vaccines and ""admits vaccines don't work.""",false
2134,"In 2020, “250,000 ballots were manufactured” in Georgia and “Biden was given win” by Secretary of State Brad Raffensperger",false
2135,NASA photos of the moon and Earth show that “space is fake.”,false
2136,The entire banking system in Canada is closing down.,false
2137,A “small area” in western Texas and southeastern New Mexico “has enough oil to fuel America for the next 200 years.”,false
2138,"""Plankton in the Atlantic Ocean is 90% gone.""",false
2139,Jane Goodall’s comments about population growth at World Economic Forum show COVID-19 pandemic was planned.,false
2140,Germany weather maps show media exaggerating effects of climate change.,false
2141,‘The White House is now trying to protect Joe Biden by changing the definition of the word recession.',false
2142,"""To date, nobody has been able to show that there is a law for the average American citizen working day in and day out to pay an income tax.""",false
2143,"Val Demings ""called abolishing the police 'thoughtful.'""",false
2144,"""The emissions generated by watching 30 minutes of Netflix is the same as driving almost 4 miles.”",false
2145,"""In the Wisconsin State Assembly this session, more than 75% of GOP bills received a public hearing. Meanwhile, the GOP allowed less than 2% of Democratic bills to have a hearing.""",true
2146,“Supreme Court FINALLY signs VERDICT to IMPEACH Speaker Pelosi as Hunter’s Laptop IMPLICATES her.”,false
2147,"Antarctica has “an entrance to a different world” — a “mythic land” with green forests, giant animals, and “extraterrestrial technologies.”",false
2148,Sen. Joe Manchin and AARP “support government price-setting schemes” to divert money from Medicare to “unrelated government programs or pad big insurers’ profits.”,false
2149,"Jim Jordan said, “It’s finally happening! Adam Schiff will be impeached.”",false
2150,"You can't pour water on flames from an electric car battery because “water makes lithium burn.""",false
2151,“Know what they always find in Alzheimer’s patients? Excessive aluminum in the brain. Know what makes your body hoard aluminum? Fluoride.”,false
2152,"A cure for cancer, known as a Rife machine, was found in 1934.",false
2153,Baby carrots are soaked in bleach and can cause cancer.,false
2154,"In its July “red alert” for extreme heat, the U.K.'s Met Office warned that high temperatures could cause blood clotting.",false
2155,"""A Jackson, Tennessee, employee passed out this morning from handling a dollar bill with fentanyl on it.""",false
2156,"“‘Monkeypox’ is only circulating in countries where the Pfizer vaccine has been distributed and is being used to advance a Technocratic Great Reset.""",false
2157,"“Three doctors from the same hospital ‘die suddenly’ in the same week,” after the hospital mandated a fourth COVID-19 vaccine for employees.",false
2158,"Dr. Birx ""changes tune on"" COVID-19 vaccines and ""admits vaccines don't work.""",false
2159,"In 2020, “250,000 ballots were manufactured” in Georgia and “Biden was given win” by Secretary of State Brad Raffensperger",false
2160,NASA photos of the moon and Earth show that “space is fake.”,false
2161,The entire banking system in Canada is closing down.,false
2162,A “small area” in western Texas and southeastern New Mexico “has enough oil to fuel America for the next 200 years.”,false
2163,"""Plankton in the Atlantic Ocean is 90% gone.""",false
2164,Jane Goodall’s comments about population growth at World Economic Forum show COVID-19 pandemic was planned.,false
2165,Germany weather maps show media exaggerating effects of climate change.,false
2166,‘The White House is now trying to protect Joe Biden by changing the definition of the word recession.',false
2167,"""To date, nobody has been able to show that there is a law for the average American citizen working day in and day out to pay an income tax.""",false
2168,"Val Demings ""called abolishing the police 'thoughtful.'""",false
2169,"""The emissions generated by watching 30 minutes of Netflix is the same as driving almost 4 miles.”",false
2170,"""In the Wisconsin State Assembly this session, more than 75% of GOP bills received a public hearing. Meanwhile, the GOP allowed less than 2% of Democratic bills to have a hearing.""",true
2171,“Supreme Court FINALLY signs VERDICT to IMPEACH Speaker Pelosi as Hunter’s Laptop IMPLICATES her.”,false
2172,"Antarctica has “an entrance to a different world” — a “mythic land” with green forests, giant animals, and “extraterrestrial technologies.”",false
2173,Sen. Joe Manchin and AARP “support government price-setting schemes” to divert money from Medicare to “unrelated government programs or pad big insurers’ profits.”,false
2174,"Jim Jordan said, “It’s finally happening! Adam Schiff will be impeached.”",false
2175,"You can't pour water on flames from an electric car battery because “water makes lithium burn.""",false
2176,“Know what they always find in Alzheimer’s patients? Excessive aluminum in the brain. Know what makes your body hoard aluminum? Fluoride.”,false
2177,"A cure for cancer, known as a Rife machine, was found in 1934.",false
2178,Baby carrots are soaked in bleach and can cause cancer.,false
2179,"In its July “red alert” for extreme heat, the U.K.'s Met Office warned that high temperatures could cause blood clotting.",false
2180,"""A Jackson, Tennessee, employee passed out this morning from handling a dollar bill with fentanyl on it.""",false
2181,"“‘Monkeypox’ is only circulating in countries where the Pfizer vaccine has been distributed and is being used to advance a Technocratic Great Reset.""",false
2182,"“Three doctors from the same hospital ‘die suddenly’ in the same week,” after the hospital mandated a fourth COVID-19 vaccine for employees.",false
2183,"Dr. Birx ""changes tune on"" COVID-19 vaccines and ""admits vaccines don't work.""",false
2184,"In 2020, “250,000 ballots were manufactured” in Georgia and “Biden was given win” by Secretary of State Brad Raffensperger",false
2185,NASA photos of the moon and Earth show that “space is fake.”,false
2186,The entire banking system in Canada is closing down.,false
2187,A “small area” in western Texas and southeastern New Mexico “has enough oil to fuel America for the next 200 years.”,false
2188,"""Plankton in the Atlantic Ocean is 90% gone.""",false
2189,Jane Goodall’s comments about population growth at World Economic Forum show COVID-19 pandemic was planned.,false
2190,Germany weather maps show media exaggerating effects of climate change.,false
2191,‘The White House is now trying to protect Joe Biden by changing the definition of the word recession.',false
2192,"""To date, nobody has been able to show that there is a law for the average American citizen working day in and day out to pay an income tax.""",false
2193,"Val Demings ""called abolishing the police 'thoughtful.'""",false
2194,"""The emissions generated by watching 30 minutes of Netflix is the same as driving almost 4 miles.”",false
2195,"""In the Wisconsin State Assembly this session, more than 75% of GOP bills received a public hearing. Meanwhile, the GOP allowed less than 2% of Democratic bills to have a hearing.""",true
