class;cap-diameter;cap-shape;cap-surface;cap-color;does-bruise-or-bleed;gill-attachment;gill-spacing;gill-color;stem-height;stem-width;stem-root;stem-surface;stem-color;veil-type;veil-color;has-ring;ring-type;spore-print-color;habitat;season
p;11.57;s;d;n;f;d;c;y;5.12;28.42;;k;n;;;f;f;;d;a
p;13.86;f;k;n;f;d;c;y;6.31;35.5;;k;k;;;f;f;;d;a
p;20.52;f;d;n;f;d;c;y;6.49;42.38;;k;k;;;f;f;;d;a
p;14.35;s;d;n;f;d;c;y;4.85;34.76;;k;n;;;f;f;;d;a
p;24.48;s;s;n;f;d;c;y;6.23;35.29;;k;n;;;f;f;;d;u
p;14.44;s;d;n;f;d;c;y;6.78;34.32;;k;n;;;f;f;;d;u
p;15.32;f;d;n;f;d;c;y;5.77;30.73;;k;k;;;f;f;;d;u
p;17.9;f;k;n;f;d;c;y;6.12;35.93;;k;n;;;f;f;;d;u
p;15.88;f;s;n;f;d;c;y;7.05;40.61;;k;k;;;f;f;;d;u
p;17.35;f;k;n;f;d;c;y;6.66;36.2;;k;k;;;f;f;;d;a
p;17.0;s;s;n;f;d;c;y;5.71;29.9;;k;k;;;f;f;;d;u
p;15.42;f;k;n;f;d;c;y;6.15;32.78;;k;n;;;f;f;;d;u
p;18.11;s;d;n;f;d;c;y;6.15;36.58;;k;k;;;f;f;;d;u
p;17.6;s;d;n;f;d;c;y;5.77;34.82;;k;k;;;f;f;;d;u
p;21.79;s;s;n;f;d;c;y;5.48;35.33;;k;n;;;f;f;;d;u
p;17.42;f;d;n;f;d;c;y;5.92;31.93;;k;k;;;f;f;;d;a
p;12.73;s;s;n;f;d;c;y;5.44;32.38;;k;k;;;f;f;;d;u
p;11.5;s;k;n;f;d;c;y;6.64;40.71;;k;n;;;f;f;;d;u
p;15.58;s;k;n;f;d;c;y;6.21;35.67;;k;n;;;f;f;;d;a
p;15.16;s;d;n;f;d;c;y;6.16;34.01;;k;k;;;f;f;;d;a
p;13.99;s;s;n;f;d;c;y;6.24;30.42;;k;k;;;f;f;;d;a
p;17.95;f;k;n;f;d;c;y;5.88;38.12;;k;n;;;f;f;;d;u
p;19.33;f;k;n;f;d;c;y;6.15;39.55;;k;k;;;f;f;;d;a
p;14.59;f;d;n;f;d;c;y;6.89;38.81;;k;k;;;f;f;;d;a
p;13.27;f;d;n;f;d;c;y;5.88;35.33;;k;k;;;f;f;;d;u
p;14.96;s;d;n;f;d;c;y;5.61;34.46;;k;n;;;f;f;;d;u
p;16.27;f;d;n;f;d;c;y;5.93;36.41;;k;n;;;f;f;;d;u
p;13.16;s;s;n;f;d;c;y;6.01;33.56;;k;n;;;f;f;;d;u
p;16.2;f;d;n;f;d;c;y;6.46;39.34;;k;n;;;f;f;;d;a
p;24.62;s;d;n;f;d;c;y;6.98;39.08;;k;n;;;f;f;;d;u
p;15.21;s;s;n;f;d;c;y;5.28;29.82;;k;n;;;f;f;;d;a
p;13.33;f;d;n;f;d;c;y;4.64;26.4;;k;k;;;f;f;;d;a
p;17.3;s;k;n;f;d;c;y;7.04;42.4;;k;k;;;f;f;;d;a
p;17.9;f;s;n;f;d;c;y;6.19;38.48;;k;k;;;f;f;;d;a
p;15.52;s;d;n;f;d;c;y;5.53;35.72;;k;k;;;f;f;;d;u
p;12.55;f;s;n;f;d;c;y;6.01;23.66;;k;n;;;f;f;;d;a
p;11.95;s;k;n;f;d;c;y;5.28;30.05;;k;n;;;f;f;;d;u
p;12.59;s;d;n;f;d;c;y;5.48;32.26;;k;n;;;f;f;;d;u
p;16.27;f;k;n;f;d;c;y;6.26;40.32;;k;n;;;f;f;;d;a
p;16.26;s;k;n;f;d;c;y;6.85;36.19;;k;k;;;f;f;;d;a
p;19.19;s;k;n;f;d;c;y;6.33;31.18;;k;k;;;f;f;;d;u
p;16.69;s;d;n;f;d;c;y;5.89;32.16;;k;n;;;f;f;;d;a
p;17.0;f;k;n;f;d;c;y;5.09;30.06;;k;n;;;f;f;;d;u
p;19.97;s;k;n;f;d;c;y;7.13;43.89;;k;k;;;f;f;;d;a
p;12.89;f;k;n;f;d;c;y;3.89;22.3;;k;n;;;f;f;;d;u
p;15.71;f;d;n;f;d;c;y;5.95;33.96;;k;k;;;f;f;;d;a
p;14.69;s;d;n;f;d;c;y;5.82;27.48;;k;k;;;f;f;;d;u
p;18.74;s;d;n;f;d;c;y;7.14;46.09;;k;k;;;f;f;;d;u
p;16.92;f;s;n;f;d;c;y;6.44;34.43;;k;k;;;f;f;;d;a
p;17.6;s;d;n;f;d;c;y;6.0;38.68;;k;k;;;f;f;;d;a
p;18.26;f;k;n;f;d;c;y;6.79;41.53;;k;n;;;f;f;;d;u
p;9.43;f;s;n;f;d;c;y;6.52;31.34;;k;n;;;f;f;;d;u
p;9.9;f;s;n;f;d;c;y;5.52;27.52;;k;k;;;f;f;;d;a
p;17.31;f;k;n;f;d;c;y;6.56;33.97;;k;n;;;f;f;;d;u
p;20.48;f;d;n;f;d;c;y;6.37;38.78;;k;n;;;f;f;;d;u
p;16.53;s;k;n;f;d;c;y;5.83;34.4;;k;k;;;f;f;;d;u
p;15.99;s;s;n;f;d;c;y;6.38;35.33;;k;n;;;f;f;;d;a
p;20.61;s;d;n;f;d;c;y;7.18;47.12;;k;k;;;f;f;;d;u
p;10.31;s;d;n;f;d;c;y;5.32;25.11;;k;n;;;f;f;;d;u
p;19.82;s;s;n;f;d;c;y;6.18;39.15;;k;n;;;f;f;;d;a
p;20.31;f;d;n;f;d;c;y;6.4;44.99;;k;k;;;f;f;;d;u
p;15.74;s;d;n;f;d;c;y;5.57;32.33;;k;n;;;f;f;;d;a
p;21.0;f;d;n;f;d;c;y;5.82;38.72;;k;n;;;f;f;;d;a
p;16.07;f;d;n;f;d;c;y;6.35;38.15;;k;k;;;f;f;;d;a
p;14.15;s;s;n;f;d;c;y;6.08;33.58;;k;k;;;f;f;;d;a
p;18.42;f;k;n;f;d;c;y;5.96;35.11;;k;k;;;f;f;;d;u
p;14.6;s;d;n;f;d;c;y;6.77;38.7;;k;n;;;f;f;;d;a
p;18.04;s;s;n;f;d;c;y;5.57;31.25;;k;n;;;f;f;;d;u
p;17.61;s;k;n;f;d;c;y;5.74;37.53;;k;n;;;f;f;;d;u
p;13.19;f;k;n;f;d;c;y;4.75;25.51;;k;n;;;f;f;;d;a
p;15.63;s;k;n;f;d;c;y;6.08;30.5;;k;k;;;f;f;;d;a
p;13.56;f;k;n;f;d;c;y;5.65;34.89;;k;k;;;f;f;;d;u
p;16.24;s;k;n;f;d;c;y;4.1;25.24;;k;k;;;f;f;;d;u
p;15.19;s;d;n;f;d;c;y;5.14;30.19;;k;n;;;f;f;;d;u
p;19.95;f;s;n;f;d;c;y;6.11;37.58;;k;k;;;f;f;;d;a
p;16.93;s;d;n;f;d;c;y;5.29;26.15;;k;k;;;f;f;;d;a
p;19.58;s;s;n;f;d;c;y;6.97;43.99;;k;k;;;f;f;;d;u
p;19.64;f;k;n;f;d;c;y;6.07;34.02;;k;k;;;f;f;;d;u
p;18.46;f;k;n;f;d;c;y;5.52;31.49;;k;n;;;f;f;;d;u
p;17.89;s;k;n;f;d;c;y;7.18;36.37;;k;n;;;f;f;;d;u
p;15.64;f;k;n;f;d;c;y;5.69;28.74;;k;k;;;f;f;;d;u
p;14.05;f;d;n;f;d;c;y;6.32;32.46;;k;k;;;f;f;;d;a
p;18.19;s;s;n;f;d;c;y;6.18;36.22;;k;n;;;f;f;;d;u
p;14.77;s;s;n;f;d;c;y;6.86;32.72;;k;n;;;f;f;;d;u
p;13.54;s;d;n;f;d;c;y;6.06;39.4;;k;k;;;f;f;;d;a
p;19.93;s;k;n;f;d;c;y;5.97;40.66;;k;n;;;f;f;;d;u
p;16.1;f;d;n;f;d;c;y;5.87;39.68;;k;k;;;f;f;;d;u
p;18.29;f;d;n;f;d;c;y;6.63;39.42;;k;n;;;f;f;;d;u
p;12.64;s;d;n;f;d;c;y;5.22;34.62;;k;n;;;f;f;;d;u
p;14.91;f;d;n;f;d;c;y;5.63;31.91;;k;n;;;f;f;;d;u
p;14.2;f;s;n;f;d;c;y;5.59;27.83;;k;k;;;f;f;;d;u
p;16.92;s;d;n;f;d;c;y;5.17;33.18;;k;n;;;f;f;;d;a
p;20.53;s;s;n;f;d;c;y;5.35;37.66;;k;n;;;f;f;;d;u
p;17.16;s;d;n;f;d;c;y;5.81;33.23;;k;k;;;f;f;;d;a
p;9.01;s;d;n;f;d;c;y;5.28;26.84;;k;n;;;f;f;;d;a
p;13.86;f;d;n;f;d;c;y;6.0;39.49;;k;n;;;f;f;;d;a
p;16.63;s;s;n;f;d;c;y;5.11;32.85;;k;k;;;f;f;;d;u
p;19.95;s;k;n;f;d;c;y;5.23;30.66;;k;k;;;f;f;;d;u
p;18.07;f;d;n;f;d;c;y;5.97;32.67;;k;n;;;f;f;;d;u
p;16.4;s;d;n;f;d;c;y;5.06;26.99;;k;n;;;f;f;;d;u
p;17.84;f;k;n;f;d;c;y;6.23;37.54;;k;k;;;f;f;;d;u
p;17.33;f;d;n;f;d;c;y;6.82;35.02;;k;k;;;f;f;;d;u
p;20.47;f;d;n;f;d;c;y;6.54;35.89;;k;k;;;f;f;;d;a
p;13.68;s;k;n;f;d;c;y;4.86;26.75;;k;k;;;f;f;;d;a
p;13.93;s;d;n;f;d;c;y;5.93;35.83;;k;k;;;f;f;;d;a
p;20.85;s;s;n;f;d;c;y;6.62;43.21;;k;n;;;f;f;;d;a
p;18.75;s;s;n;f;d;c;y;6.88;46.38;;k;n;;;f;f;;d;a
p;18.48;f;k;n;f;d;c;y;7.2;44.21;;k;n;;;f;f;;d;a
p;20.98;f;s;n;f;d;c;y;7.06;38.86;;k;n;;;f;f;;d;a
p;13.77;f;s;n;f;d;c;y;4.4;24.76;;k;n;;;f;f;;d;a
p;15.73;f;s;n;f;d;c;y;5.39;32.27;;k;k;;;f;f;;d;a
p;17.86;s;s;n;f;d;c;y;5.98;36.02;;k;n;;;f;f;;d;a
p;14.91;s;s;n;f;d;c;y;6.32;37.3;;k;n;;;f;f;;d;u
p;18.34;f;k;n;f;d;c;y;6.5;39.64;;k;n;;;f;f;;d;a
p;14.98;f;d;n;f;d;c;y;6.72;38.07;;k;k;;;f;f;;d;a
p;17.88;f;d;n;f;d;c;y;7.5;44.05;;k;n;;;f;f;;d;u
p;12.31;s;s;n;f;d;c;y;4.9;28.75;;k;n;;;f;f;;d;u
p;14.3;s;k;n;f;d;c;y;6.22;31.51;;k;n;;;f;f;;d;u
p;14.55;f;s;n;f;d;c;y;5.48;32.13;;k;k;;;f;f;;d;u
p;19.16;f;k;n;f;d;c;y;7.04;38.9;;k;k;;;f;f;;d;u
p;10.95;s;d;n;f;d;c;y;5.8;40.0;;k;k;;;f;f;;d;a
p;15.08;f;d;n;f;d;c;y;5.77;30.94;;k;n;;;f;f;;d;u
p;18.74;s;d;n;f;d;c;y;5.77;29.27;;k;k;;;f;f;;d;a
p;14.34;f;s;n;f;d;c;y;5.39;29.41;;k;k;;;f;f;;d;u
p;21.23;f;k;n;f;d;c;y;6.05;42.72;;k;n;;;f;f;;d;u
p;11.9;s;d;n;f;d;c;y;6.34;33.47;;k;n;;;f;f;;d;a
p;18.39;f;k;n;f;d;c;y;6.84;36.73;;k;k;;;f;f;;d;a
p;16.73;s;k;n;f;d;c;y;6.5;34.4;;k;n;;;f;f;;d;a
p;19.92;s;s;n;f;d;c;y;6.19;41.55;;k;n;;;f;f;;d;u
p;18.84;s;k;n;f;d;c;y;7.06;36.38;;k;n;;;f;f;;d;a
p;16.67;s;k;n;f;d;c;y;6.31;39.37;;k;k;;;f;f;;d;a
p;17.79;s;k;n;f;d;c;y;6.39;36.42;;k;n;;;f;f;;d;u
p;17.77;f;s;n;f;d;c;y;6.41;37.44;;k;k;;;f;f;;d;a
p;16.67;s;k;n;f;d;c;y;5.99;31.96;;k;k;;;f;f;;d;u
p;16.19;s;s;n;f;d;c;y;6.84;35.08;;k;n;;;f;f;;d;a
p;12.55;f;s;n;f;d;c;y;4.88;24.4;;k;k;;;f;f;;d;a
p;14.16;s;k;n;f;d;c;y;5.57;38.54;;k;n;;;f;f;;d;a
p;13.63;f;d;n;f;d;c;y;5.75;34.0;;k;k;;;f;f;;d;u
p;14.84;f;k;n;f;d;c;y;6.06;36.29;;k;n;;;f;f;;d;u
p;21.76;f;s;n;f;d;c;y;5.59;32.47;;k;n;;;f;f;;d;a
p;12.99;s;k;n;f;d;c;y;6.33;33.08;;k;k;;;f;f;;d;u
p;14.96;s;k;n;f;d;c;y;5.77;33.71;;k;n;;;f;f;;d;a
p;16.84;s;s;n;f;d;c;y;6.71;41.18;;k;n;;;f;f;;d;u
p;15.67;s;d;n;f;d;c;y;6.4;32.49;;k;k;;;f;f;;d;a
p;19.46;s;k;n;f;d;c;y;5.83;36.67;;k;k;;;f;f;;d;a
p;17.17;f;s;n;f;d;c;y;5.87;35.42;;k;k;;;f;f;;d;a
p;11.57;s;d;n;f;d;c;y;6.18;34.09;;k;k;;;f;f;;d;u
p;16.89;f;s;n;f;d;c;y;5.25;36.17;;k;n;;;f;f;;d;u
p;12.47;f;d;n;f;d;c;y;4.58;31.7;;k;k;;;f;f;;d;u
p;14.71;f;k;n;f;d;c;y;5.67;32.93;;k;n;;;f;f;;d;u
p;16.98;f;k;n;f;d;c;y;6.03;30.87;;k;n;;;f;f;;d;a
p;15.67;f;s;n;f;d;c;y;5.89;37.39;;k;n;;;f;f;;d;u
p;15.23;s;s;n;f;d;c;y;6.02;37.25;;k;n;;;f;f;;d;u
p;7.36;f;d;n;f;d;c;y;4.66;19.88;;k;n;;;f;f;;d;u
p;13.7;f;d;n;f;d;c;y;6.4;39.15;;k;k;;;f;f;;d;a
p;14.4;s;s;n;f;d;c;y;6.07;35.46;;k;k;;;f;f;;d;u
p;19.98;s;k;n;f;d;c;y;5.94;33.78;;k;k;;;f;f;;d;u
p;16.56;s;k;n;f;d;c;y;5.88;35.45;;k;n;;;f;f;;d;a
p;19.55;s;s;n;f;d;c;y;6.31;40.38;;k;k;;;f;f;;d;a
p;18.68;s;k;n;f;d;c;y;5.92;37.25;;k;k;;;f;f;;d;a
p;16.99;s;s;n;f;d;c;y;5.58;37.33;;k;k;;;f;f;;d;u
p;19.19;f;k;n;f;d;c;y;6.98;43.25;;k;k;;;f;f;;d;a
p;18.7;s;d;n;f;d;c;y;6.33;42.97;;k;n;;;f;f;;d;a
p;14.67;f;d;n;f;d;c;y;6.01;35.96;;k;n;;;f;f;;d;a
p;17.69;s;k;n;f;d;c;y;6.11;40.11;;k;k;;;f;f;;d;u
p;13.54;s;s;n;f;d;c;y;5.83;32.78;;k;n;;;f;f;;d;a
p;20.66;f;s;n;f;d;c;y;6.3;31.57;;k;k;;;f;f;;d;a
p;11.55;f;d;n;f;d;c;y;5.74;26.06;;k;k;;;f;f;;d;a
p;13.47;f;d;n;f;d;c;y;4.85;30.77;;k;n;;;f;f;;d;u
p;18.27;f;d;n;f;d;c;y;6.4;40.91;;k;k;;;f;f;;d;a
p;18.18;s;k;n;f;d;c;y;6.28;42.75;;k;k;;;f;f;;d;u
p;16.7;f;s;n;f;d;c;y;5.81;30.2;;k;n;;;f;f;;d;a
p;16.86;s;d;n;f;d;c;y;6.26;38.76;;k;n;;;f;f;;d;u
p;15.74;f;k;n;f;d;c;y;5.02;28.73;;k;n;;;f;f;;d;a
p;16.44;s;s;n;f;d;c;y;6.1;40.15;;k;n;;;f;f;;d;u
p;15.5;s;s;n;f;d;c;y;6.2;33.37;;k;k;;;f;f;;d;a
p;12.62;f;s;n;f;d;c;y;4.66;23.16;;k;n;;;f;f;;d;u
p;16.62;f;k;n;f;d;c;y;6.25;39.87;;k;n;;;f;f;;d;u
p;19.08;f;k;n;f;d;c;y;6.74;37.56;;k;n;;;f;f;;d;u
p;19.98;f;d;n;f;d;c;y;6.5;33.94;;k;k;;;f;f;;d;u
p;20.1;s;k;n;f;d;c;y;6.32;35.9;;k;k;;;f;f;;d;a
p;15.85;s;d;n;f;d;c;y;6.15;36.68;;k;n;;;f;f;;d;u
p;14.94;s;k;n;f;d;c;y;5.63;30.74;;k;n;;;f;f;;d;u
p;17.31;f;s;n;f;d;c;y;6.6;40.89;;k;k;;;f;f;;d;a
p;12.88;s;k;n;f;d;c;y;5.68;38.26;;k;n;;;f;f;;d;a
p;14.01;s;s;n;f;d;c;y;5.68;36.37;;k;k;;;f;f;;d;a
p;16.53;s;s;n;f;d;c;y;6.84;34.94;;k;k;;;f;f;;d;u
p;15.02;f;d;n;f;d;c;y;6.3;38.59;;k;k;;;f;f;;d;a
p;14.3;s;d;n;f;d;c;y;5.1;30.4;;k;k;;;f;f;;d;u
p;23.95;s;d;n;f;d;c;y;6.23;38.15;;k;k;;;f;f;;d;u
p;14.32;f;k;n;f;d;c;y;5.24;24.66;;k;n;;;f;f;;d;a
p;21.07;s;s;n;f;d;c;y;6.16;36.26;;k;k;;;f;f;;d;a
p;19.69;f;k;n;f;d;c;y;7.04;44.84;;k;n;;;f;f;;d;u
p;18.67;f;d;n;f;d;c;y;6.58;38.66;;k;k;;;f;f;;d;u
p;15.98;s;s;n;f;d;c;y;5.16;24.06;;k;k;;;f;f;;d;u
p;12.19;s;s;n;f;d;c;y;5.17;24.36;;k;k;;;f;f;;d;a
p;15.65;s;k;n;f;d;c;y;6.59;39.3;;k;n;;;f;f;;d;u
p;16.76;s;d;n;f;d;c;y;6.73;36.35;;k;k;;;f;f;;d;u
p;14.14;f;s;n;f;d;c;y;5.41;30.81;;k;n;;;f;f;;d;u
p;16.7;s;k;n;f;d;c;y;5.91;34.76;;k;k;;;f;f;;d;u
p;11.89;f;d;n;f;d;c;y;5.08;25.04;;k;n;;;f;f;;d;u
p;15.75;f;d;n;f;d;c;y;5.86;31.32;;k;k;;;f;f;;d;u
p;15.91;s;k;n;f;d;c;y;6.27;34.2;;k;n;;;f;f;;d;u
p;17.49;f;k;n;f;d;c;y;6.71;37.51;;k;n;;;f;f;;d;u
p;11.6;s;d;n;f;d;c;y;5.98;35.24;;k;n;;;f;f;;d;a
p;18.29;f;s;n;f;d;c;y;6.6;38.87;;k;n;;;f;f;;d;a
p;18.94;s;d;n;f;d;c;y;6.4;43.74;;k;n;;;f;f;;d;u
p;19.99;s;s;n;f;d;c;y;6.69;31.42;;k;k;;;f;f;;d;u
p;16.8;s;d;n;f;d;c;y;5.15;35.59;;k;n;;;f;f;;d;a
p;13.44;f;k;n;f;d;c;y;4.9;27.29;;k;k;;;f;f;;d;a
p;19.52;s;s;n;f;d;c;y;5.87;25.14;;k;k;;;f;f;;d;u
p;21.54;f;d;n;f;d;c;y;7.28;45.48;;k;k;;;f;f;;d;a
p;18.89;f;k;n;f;d;c;y;5.69;33.03;;k;k;;;f;f;;d;a
p;10.49;s;s;n;f;d;c;y;5.24;27.75;;k;k;;;f;f;;d;a
p;17.39;s;k;n;f;d;c;y;5.9;34.1;;k;k;;;f;f;;d;a
p;15.7;s;k;n;f;d;c;y;5.44;34.07;;k;n;;;f;f;;d;a
p;11.9;f;d;n;f;d;c;y;5.63;32.1;;k;k;;;f;f;;d;a
p;17.74;f;s;n;f;d;c;y;6.33;34.29;;k;n;;;f;f;;d;u
p;14.86;s;d;n;f;d;c;y;5.41;32.67;;k;n;;;f;f;;d;u
p;18.25;s;s;n;f;d;c;y;6.22;42.07;;k;k;;;f;f;;d;a
p;14.71;f;k;n;f;d;c;y;5.11;26.64;;k;k;;;f;f;;d;u
p;18.08;s;k;n;f;d;c;y;7.05;36.56;;k;k;;;f;f;;d;a
p;11.83;f;k;n;f;d;c;y;5.64;28.68;;k;n;;;f;f;;d;u
p;16.33;f;s;n;f;d;c;y;6.02;40.2;;k;n;;;f;f;;d;a
p;12.78;f;d;n;f;d;c;y;5.28;30.4;;k;n;;;f;f;;d;u
p;15.63;f;s;n;f;d;c;y;5.36;28.96;;k;n;;;f;f;;d;u
p;15.47;s;k;n;f;d;c;y;5.43;31.52;;k;k;;;f;f;;d;a
p;17.09;s;k;n;f;d;c;y;6.17;36.05;;k;k;;;f;f;;d;u
p;17.84;s;d;n;f;d;c;y;6.23;36.4;;k;n;;;f;f;;d;u
p;19.51;s;d;n;f;d;c;y;5.95;34.88;;k;k;;;f;f;;d;u
p;18.74;s;k;n;f;d;c;y;5.81;37.4;;k;n;;;f;f;;d;a
p;23.34;s;d;n;f;d;c;y;7.24;43.96;;k;n;;;f;f;;d;a
p;14.47;s;d;n;f;d;c;y;4.72;26.95;;k;n;;;f;f;;d;a
p;16.14;f;k;n;f;d;c;y;6.49;37.22;;k;k;;;f;f;;d;a
p;16.12;f;k;n;f;d;c;y;5.9;41.59;;k;k;;;f;f;;d;a
p;16.38;s;s;n;f;d;c;y;6.11;38.05;;k;n;;;f;f;;d;u
p;17.27;s;k;n;f;d;c;y;7.13;44.93;;k;n;;;f;f;;d;a
p;12.7;s;k;n;f;d;c;y;4.9;33.86;;k;k;;;f;f;;d;u
p;14.19;s;s;n;f;d;c;y;4.81;24.02;;k;n;;;f;f;;d;a
p;17.08;f;s;n;f;d;c;y;5.8;32.52;;k;k;;;f;f;;d;u
p;12.41;s;d;n;f;d;c;y;4.84;26.52;;k;k;;;f;f;;d;a
p;18.91;s;k;n;f;d;c;y;7.03;41.9;;k;k;;;f;f;;d;u
p;17.44;f;d;n;f;d;c;y;7.24;41.17;;k;n;;;f;f;;d;u
p;15.61;s;k;n;f;d;c;y;5.1;39.86;;k;k;;;f;f;;d;u
p;15.57;s;k;n;f;d;c;y;6.08;34.44;;k;n;;;f;f;;d;u
p;16.18;f;k;n;f;d;c;y;6.36;39.01;;k;n;;;f;f;;d;u
p;13.86;f;s;n;f;d;c;y;5.23;29.06;;k;k;;;f;f;;d;a
p;19.01;f;k;n;f;d;c;y;5.38;34.43;;k;n;;;f;f;;d;a
p;16.85;f;k;n;f;d;c;y;6.59;37.43;;k;k;;;f;f;;d;a
p;16.58;s;k;n;f;d;c;y;6.44;38.33;;k;n;;;f;f;;d;a
p;22.19;s;s;n;f;d;c;y;6.53;41.23;;k;k;;;f;f;;d;a
p;14.61;s;k;n;f;d;c;y;5.24;29.3;;k;k;;;f;f;;d;u
p;14.65;f;k;n;f;d;c;y;6.48;32.36;;k;n;;;f;f;;d;a
p;12.86;s;s;n;f;d;c;y;5.2;33.18;;k;n;;;f;f;;d;a
p;18.22;f;k;n;f;d;c;y;7.09;47.71;;k;n;;;f;f;;d;a
p;17.88;s;k;n;f;d;c;y;6.78;41.97;;k;n;;;f;f;;d;a
p;16.71;f;d;n;f;d;c;y;6.7;41.68;;k;k;;;f;f;;d;a
p;16.13;f;k;n;f;d;c;y;6.13;38.39;;k;k;;;f;f;;d;u
p;13.27;s;d;n;f;d;c;y;5.63;35.09;;k;n;;;f;f;;d;u
p;15.4;f;d;n;f;d;c;y;5.47;32.14;;k;k;;;f;f;;d;a
p;21.44;s;s;n;f;d;c;y;6.78;45.78;;k;k;;;f;f;;d;a
p;17.4;s;d;n;f;d;c;y;5.65;37.6;;k;n;;;f;f;;d;u
p;16.22;s;d;n;f;d;c;y;5.52;30.53;;k;k;;;f;f;;d;a
p;20.28;s;s;n;f;d;c;y;6.81;44.82;;k;k;;;f;f;;d;a
p;11.94;f;k;n;f;d;c;y;4.69;22.66;;k;k;;;f;f;;d;u
p;15.48;f;d;n;f;d;c;y;5.55;34.3;;k;n;;;f;f;;d;a
p;15.98;f;d;n;f;d;c;y;5.46;31.09;;k;k;;;f;f;;d;a
p;14.39;f;d;n;f;d;c;y;5.45;33.63;;k;n;;;f;f;;d;a
p;16.01;s;s;n;f;d;c;y;5.39;29.71;;k;k;;;f;f;;d;a
p;15.92;s;k;n;f;d;c;y;5.56;35.68;;k;n;;;f;f;;d;a
p;24.75;s;d;n;f;d;c;y;7.63;44.14;;k;k;;;f;f;;d;u
p;14.1;f;s;n;f;d;c;y;5.88;39.38;;k;k;;;f;f;;d;u
p;14.65;f;k;n;f;d;c;y;5.4;34.38;;k;n;;;f;f;;d;a
p;17.65;s;s;n;f;d;c;y;6.87;41.7;;k;n;;;f;f;;d;u
p;17.47;f;k;n;f;d;c;y;5.6;33.21;;k;k;;;f;f;;d;u
p;20.88;s;k;n;f;d;c;y;6.91;43.87;;k;n;;;f;f;;d;a
p;20.26;s;s;n;f;d;c;y;6.05;35.0;;k;k;;;f;f;;d;u
p;13.37;f;d;n;f;d;c;y;5.92;37.93;;k;k;;;f;f;;d;u
p;15.35;f;d;n;f;d;c;y;6.33;35.54;;k;k;;;f;f;;d;a
p;11.99;f;k;n;f;d;c;y;4.71;25.14;;k;n;;;f;f;;d;a
p;15.63;f;d;n;f;d;c;y;6.64;41.05;;k;k;;;f;f;;d;a
p;19.16;f;s;n;f;d;c;y;7.46;44.87;;k;k;;;f;f;;d;u
p;16.79;f;k;n;f;d;c;y;6.23;40.8;;k;k;;;f;f;;d;u
p;17.42;s;d;n;f;d;c;y;6.71;36.43;;k;k;;;f;f;;d;a
p;18.95;s;k;n;f;d;c;y;5.44;34.32;;k;n;;;f;f;;d;a
p;13.62;f;k;n;f;d;c;y;4.78;29.96;;k;n;;;f;f;;d;u
p;16.62;f;s;n;f;d;c;y;5.97;37.37;;k;k;;;f;f;;d;u
p;14.32;f;d;n;f;d;c;y;5.91;31.75;;k;k;;;f;f;;d;a
p;17.31;f;s;n;f;d;c;y;6.07;33.57;;k;k;;;f;f;;d;u
p;13.59;s;s;n;f;d;c;y;4.52;31.48;;k;n;;;f;f;;d;u
p;15.73;f;d;n;f;d;c;y;5.86;33.54;;k;k;;;f;f;;d;u
p;15.79;s;d;n;f;d;c;y;5.67;27.18;;k;n;;;f;f;;d;u
p;21.54;f;d;n;f;d;c;y;6.62;34.35;;k;n;;;f;f;;d;u
p;14.51;s;s;n;f;d;c;y;6.94;38.08;;k;n;;;f;f;;d;a
p;15.32;f;s;n;f;d;c;y;5.63;38.15;;k;n;;;f;f;;d;a
p;13.96;s;s;n;f;d;c;y;5.08;29.55;;k;n;;;f;f;;d;u
p;15.41;f;k;n;f;d;c;y;5.27;34.41;;k;k;;;f;f;;d;a
p;15.08;s;s;n;f;d;c;y;5.85;34.4;;k;n;;;f;f;;d;u
p;15.5;s;k;n;f;d;c;y;5.56;32.04;;k;k;;;f;f;;d;a
p;13.79;s;s;n;f;d;c;y;4.72;22.81;;k;n;;;f;f;;d;a
p;14.77;f;k;n;f;d;c;y;6.76;37.82;;k;k;;;f;f;;d;u
p;19.68;s;d;n;f;d;c;y;7.86;39.11;;k;k;;;f;f;;d;a
p;12.26;f;k;n;f;d;c;y;5.16;29.17;;k;k;;;f;f;;d;u
p;14.66;s;s;n;f;d;c;y;6.08;31.36;;k;k;;;f;f;;d;u
p;17.87;s;s;n;f;d;c;y;6.6;39.1;;k;n;;;f;f;;d;u
p;12.54;f;d;n;f;d;c;y;5.41;29.86;;k;k;;;f;f;;d;u
p;17.98;s;s;n;f;d;c;y;6.71;39.7;;k;n;;;f;f;;d;a
p;14.74;f;s;n;f;d;c;y;5.79;32.21;;k;n;;;f;f;;d;u
p;15.62;f;d;n;f;d;c;y;5.69;32.15;;k;n;;;f;f;;d;a
p;15.21;s;s;n;f;d;c;y;6.2;38.65;;k;k;;;f;f;;d;a
p;18.23;f;d;n;f;d;c;y;5.61;26.15;;k;k;;;f;f;;d;a
p;18.36;s;k;n;f;d;c;y;6.2;37.3;;k;n;;;f;f;;d;u
p;18.26;s;d;n;f;d;c;y;5.82;33.5;;k;n;;;f;f;;d;u
p;19.6;s;d;n;f;d;c;y;6.65;36.84;;k;n;;;f;f;;d;u
p;15.59;f;k;n;f;d;c;y;6.23;41.76;;k;n;;;f;f;;d;a
